No,Fe,Cr,Mn,Si,Co,Mo,Ni,C,N,B,P,S,Al,Ti,Nb,Ta,Pb,Cu,Pre-irr,Irr,Temp,Stre,Dis,Swell
316,71.2067,14.86,0.95,0.4,0.12,2.29,9.96,0.045,0.05,0.0013,0.01,0.007,0,0,0,0,0,0.1,0,4.07,760,0,1.80E+14,-0.11
317,69.0847,14.89,0.96,0.38,0.11,2.35,12.01,0.046,0.052,0.0013,0.009,0.007,0,0,0,0,0,0.1,0,4.07,760,0,1.80E+14,-0.057
318,66.7982,15.13,1,0.39,0.11,2.32,14.04,0.046,0.048,0.0008,0.009,0.008,0,0,0,0,0,0.1,0,4.07,760,0,1.80E+14,-0.078
319,71.2067,14.86,0.95,0.4,0.12,2.29,9.96,0.045,0.05,0.0013,0.01,0.007,0,0,0,0,0,0.1,0,1.66,470,0,1.80E+14,0.056
320,69.0847,14.89,0.96,0.38,0.11,2.35,12.01,0.046,0.052,0.0013,0.009,0.007,0,0,0,0,0,0.1,0,1.66,470,0,1.80E+14,0.056
321,66.7982,15.13,1,0.39,0.11,2.32,14.04,0.046,0.048,0.0008,0.009,0.008,0,0,0,0,0,0.1,0,1.66,470,0,1.80E+14,0.026
322,71.2067,14.86,0.95,0.4,0.12,2.29,9.96,0.045,0.05,0.0013,0.01,0.007,0,0,0,0,0,0.1,0,3.48,630,0,1.80E+14,-0.079
323,69.0847,14.89,0.96,0.38,0.11,2.35,12.01,0.046,0.052,0.0013,0.009,0.007,0,0,0,0,0,0.1,0,3.48,630,0,1.80E+14,-0.022
324,66.7982,15.13,1,0.39,0.11,2.32,14.04,0.046,0.048,0.0008,0.009,0.008,0,0,0,0,0,0.1,0,3.48,630,0,1.80E+14,-0.035
325,69.0847,14.89,0.96,0.38,0.11,2.35,12.01,0.046,0.052,0.0013,0.009,0.007,0,0,0,0,0,0.1,0,1.66,392,0,1.80E+14,0.1
326,69.0847,14.89,0.96,0.38,0.11,2.35,12.01,0.046,0.052,0.0013,0.009,0.007,0,0,0,0,0,0.1,0,4.07,760,0,1.80E+14,-0.057
327,67.0245,16.85,0.93,0.4,0.11,2.35,12.12,0.047,0.052,0.0005,0.009,0.007,0,0,0,0,0,0.1,0,4.07,760,0,1.80E+14,-0.063
328,64.941,18.97,0.9,0.41,0.11,2.35,12.11,0.041,0.049,0.001,0.011,0.007,0,0,0,0,0,0.1,0,4.07,760,0,1.80E+14,-0.043
329,69.0847,14.89,0.96,0.38,0.11,2.35,12.01,0.046,0.052,0.0013,0.009,0.007,0,0,0,0,0,0.1,0,1.66,470,0,1.80E+14,0.056
330,67.0245,16.85,0.93,0.4,0.11,2.35,12.12,0.047,0.052,0.0005,0.009,0.007,0,0,0,0,0,0.1,0,1.66,470,0,1.80E+14,0.034
331,69.0847,14.89,0.96,0.38,0.11,2.35,12.01,0.046,0.052,0.0013,0.009,0.007,0,0,0,0,0,0.1,0,3.48,630,0,1.80E+14,-0.022
332,67.0245,16.85,0.93,0.4,0.11,2.35,12.12,0.047,0.052,0.0005,0.009,0.007,0,0,0,0,0,0.1,0,3.48,630,0,1.80E+14,-0.009
333,64.941,18.97,0.9,0.41,0.11,2.35,12.11,0.041,0.049,0.001,0.011,0.007,0,0,0,0,0,0.1,0,3.48,630,0,1.80E+14,-0.014
334,65.2807,16.5228,1.59705,0.493947,0,2.4583,13.4853,0.0476755,0.00940925,0.00238378,0.0105424,0.00615497,0.00369007,0.00276755,0.00922517,0,0,0.07,0,4.66973,443.489,187.271,180000000000000.00,8.77536
335,64.5094,16.7485,1.21126,0.427323,0.0643827,2.40391,12.7801,0.0464882,0.0329237,0.00173911,0.01,0.00717059,0.00165881,0.00124411,0.00414703,0,0,1.7498,0,6.10228,635.589,52.6673,180000000000000.00,-0.0479802
336,65.3485,16.45,1.58,0.48,0,2.48,13.5,0.05,0.006,0.0025,0.01,0.006,0.004,0.003,0.01,0,0,0.07,0,8.80097,460.858,122.775,180000000000000.00,5.93385
337,66.4192,16.8886,1.09359,0.44013,0.0877134,2.36836,12.3836,0.112197,0.0897264,0.00114443,0.0107974,0.00759479,0.000810423,0.000607817,0.00202606,0,0,0.0939218,3.06199,7.41887,584.949,21.071,156078000000000.00,7.05733
338,65.0914,17.1578,1.6875,0.6376,0.0750,2.3824,12.7173,0.0525,0.0065,0.0000,0.0190,0.0180,0.0025,0.0050,0.0025,0.0050,0.0050,0.1350,0.0000,7.6146,513.4930,0.0000,532034000000000.0000,6.0972
339,65.2448,16.4397,1.6778,0.4954,0.0309,2.4954,13.3868,0.0551,0.0163,0.0013,0.0162,0.0106,0.0071,0.0117,0.0100,0.0103,0.0103,0.0803,0.0000,10.7522,511.4490,77.1962,180000000000000.0000,9.1133
340,64.1207,16.7068,1.26252,0.433312,2.07761,2.39596,12.8184,0.046265,0.0260758,0.00193975,0.0104669,0.00693376,0.00213249,0.00159937,0.00533122,0,0,0.0840063,0,4.8453,430.274,213.249,180000000000000.00,1.98202
341,65.2008,16.9593,1.62289,0.587231,0.0428924,2.40494,12.9799,0.05,0.00278307,0.00115961,0.0142892,0.01297,0.00185538,0.00139153,0.00463845,0,0,0.112892,0,6.23531,500.748,58.9083,180000000000000.00,1.30765
342,67.947,15.7447,1.30056,0.444515,0.0532276,2.39572,11.9298,0.0477822,0.0255168,0.00196772,0.01,0.00644356,0.00222575,0.00166931,0.00556437,0,0,0.0833069,0,2.6282,457.202,57.8694,180000000000000.00,0.759336
343,65.289,16.4441,1.63604,0.488848,0.0176967,2.48885,13.4351,0.0529495,0.0118989,0.00180688,0.0135393,0.00865451,0.00576967,0.00801408,0.01,0.00589892,0.00589892,0.0758989,0,8.64159,465.205,282.022,595874000000000.00,4.82666
344,66.6574,16.7782,1.12661,0.388892,0.105416,2.39646,12.3036,0.0509169,0.047194,0.000414925,0.00610452,0.0066738,0.00243072,0.00486145,0.00243072,0.00486145,0.00486145,0.112708,0,6.61239,700.933,0,622392000000000.00,1.02326
345,67.2162,16.8186,1.06181,0.0781795,0.103182,2.33727,12.1573,0.047909,0.0484547,0.000970459,0.0116363,0.00895451,0.00136359,0.00272718,0.00136359,0.00272718,0.00272718,0.0986364,3.04865,9.19816,628.591,0,372266000000000.00,13.4377
346,64.8168,16.6976,2.56604,0.433046,0.0469544,2.40317,12.8512,0.0474389,0.0273429,0.00194508,0.00957314,0.00642686,0.00229257,0.00171943,0.00573142,0,0,0.0828057,0,3.75856,580.607,59.6067,180000000000000.00,0.617161
347,65.2197,16.4437,1.74506,0.494792,0.0615208,2.50392,13.2405,0.0595742,0.0267908,0.000178895,0.021635,0.0147871,0.00969584,0.0193917,0.00969584,0.0193917,0.0193917,0.0903042,0.107368,8.49818,455.171,0,975059000000000.00,4.24808
348,67.2664,16.8258,1.02937,0.0692136,0.0961415,2.33142,12.1715,0.0465039,0.0462046,0.00127638,0.01,0.00774803,0.000503945,0.000377959,0.00125986,0,0,0.0962204,1.72181,6.69503,405.921,13.1026,1412360000000000.00,3.78709
349,65.3165,16.4468,1.61011,0.484753,0.00950688,2.48475,13.4651,0.0516,0.0092,0.00212765,0.0119014,0.00742603,0.00495069,0.0057,0.0100,0.00316896,0.00316896,0.073169,0,4.84188,469.024,87.5214,468375000000000.00,1.62386
350,65.1218,17.2316,1.64582,0.644541,0.0658162,2.36482,12.702,0.0500,0.0011,0.000443243,0.0165816,0.0166951,0.000709188,0.0005,0.0018,0,0,0.135816,0,5.99974,494.717,18.4389,180000000000000.00,4.79181
351,66.0497,16.6388,1.33095,0.447864,0.0441867,2.41573,12.9256,0.0492,0.0233,0.00189745,0.01,0.00680339,0.00239321,0.0018,0.0060,0,0,0.0458982,0,6.74289,530.297,56.8388,180000000000000.00,3.71244
352,65.1792,16.4332,1.7395,0.505184,0.0503672,2.50518,13.3153,0.0584,0.0228,0.000527285,0.0200734,0.0135551,0.00903672,0.0173,0.0100,0.0167891,0.0167891,0.0867891,0,12.9404,509.936,10.1144,1707800000000000.00,7.54313
353,66.3678,16.7498,1.2472,0.442343,0.0907532,2.41159,12.4989,0.0249,0.0143,0.000734311,0.0140042,0.0106945,0.00384935,0.0077,0.0038,0.00769871,0.00769871,0.0961506,1.61762,9.79911,508.937,0,722759000000000.00,4.62231
354,64.9878,16.7892,1.34405,1.25413,0.0856595,2.45868,12.8233,0.0523,0.0383,0.000586211,0.0158417,0.0108945,0.0048681,0.0097,0.0049,0.0097362,0.0097362,0.100264,0,7.82633,537.767,0,866402000000000.00,0.750599
355,65.1522,16.4305,1.76492,0.509198,0.0583957,2.5092,13.2859,0.0597,0.0255,0.000212837,0.0216791,0.0147593,0.00983957,0.0195,0.0100,0.0194652,0.0194652,0.0894652,0,12.3369,513.246,10.6956,180000000000000.00,5.2909
356,65.1844,16.4153,1.76227,0.508759,0.0604772,2.50847,13.2679,0.0599,0.0262,0.000160975,0.0218759,0.0149237,0.00990457,0.0198,0.0099,0.0198091,0.0198091,0.0900954,0,8.43472,528.683,0,1576540000000000.00,-0.0980913
357,66.0228,16.6154,1.33194,0.431139,0.0451023,2.4349,12.9325,0.0492,0.0240,0.0017483,0.00661733,0.0052483,0.00249659,0.0019,0.0062,0,0,0.0887926,0,3.69795,413.214,84.2599,180000000000000.00,2.2511
358,65.3497,16.4544,1.57536,0.487071,0.000785629,2.47929,13.4914,0.0500,0.0063,0.00248714,0.01,0.00601428,0.00397143,0.0030,0.0099,0,0,0.0702143,0.0252115,8.89671,461.143,94.3215,180000000000000.00,1.42092
359,65.5496,16.687,1.73145,0.447077,0.0362154,2.39111,12.9765,0.0490,0.0218,0.00220369,0.01,6.66E-03,2.68E-03,2.01E-03,6.71E-03,0,0,0.0798769,0,6.35963,567.489,42.2585,180000000000000.00,0.0482277
360,65.3485,16.45,1.58,0.48,0,2.48,13.5,0.0500,0.0060,0.0025,0.01,0.006,0.004,0.0030,0.0100,0,0,0.07,0,6.96398,488.365,52.2276,1449670000000000.00,1.93872
361,65.2775,16.443,1.64686,0.490557,0.0211131,2.49056,13.4226,0.0535188,0.0130377,0.00167307,0.0142226,0.00916696,0.00611131,0.00898204,0.01,0.0070377,0.0070377,0.0770377,0,5.97235,519.083,131.567,676158000000000.00,0.820324
362,66.0488,16.7369,1.26185,0.453922,0.0573706,2.40698,12.7698,0.090681,0.0607629,0.00161336,0.0105216,0.0070431,0.0019138,0.00143535,0.00478449,0,0,0.0856465,2.00276,8.66009,543.448,76.0734,180000000000000.00,11.8093
363,65.1546,16.4308,1.76267,0.508842,0.0576849,2.50884,13.2885,0.0596141,0.0252283,0.000240676,0.021537,0.0146527,0.00976849,0.019344,0.01,0.0192283,0.0192283,0.0892283,0,12.1952,569.367,5.20904,180000000000000.00,16.951
364,66.5241,16.8789,1.08219,0.388096,0.0842455,2.36512,12.4431,0.0469365,0.0450593,0.000968263,0.0322102,0.00446826,0.000936526,0.000702395,0.00234132,0,0,0.100635,0,3.82229,414.048,22.2425,180000000000000.00,1.494
365,65.4175,16.4745,1.54847,0.476706,0.0235292,2.47106,13.4242,0.0498118,0.00811763,0.00242941,0.00995294,0.00614118,0.00381177,0.00285882,0.00952942,0,0,0.0714118,0,8.93906,462.812,182.012,2867300000000000.00,2.2245
366,65.4655,16.5489,1.61708,0.485457,0.0694397,2.47413,13.0534,0.0726492,0.0224129,0.000329354,0.0201121,0.0136784,0.00811206,0.0162241,0.00811206,0.0162241,0.0162241,0.0918879,0.711753,12.9503,536.446,0,1516370000000000.00,3.01589
367,65.1598,16.4313,1.75781,0.508075,0.0561496,2.50807,13.2941,0.0593583,0.0247165,0.000300809,0.0212299,0.0144224,0.00961496,0.018909,0.01,0.0187165,0.0187165,0.0887165,0,8.52567,525.508,6.09652,1499510000000000.00,0.865791
368,65.7693,16.0669,1.41165,0.453877,0.0319281,2.43356,13.6567,0.048839,0.0181907,0.00200657,0.00970974,0.00658051,0.00283898,0.00212923,0.00709745,0,0,0.0787077,0,3.59447,537.85,73.8135,180000000000000.00,2.40469
369,65.5295,16.5104,1.50836,0.469926,0.0134321,2.46321,13.3377,0.0496642,0.0109251,0.00225374,0.01,0.00611193,0.00355226,0.0026642,0.00888065,0,0,0.073358,0.421993,8.84851,477.91,112.784,180000000000000.00,2.70463
370,66.1117,16.7626,1.23326,0.451578,0.0625275,2.40042,12.7042,0.0943377,0.0656854,0.00153367,0.0105684,0.00713686,0.00172627,0.0012947,0.00431568,0,0,0.087053,2.18278,8.63852,550.949,54.8091,759801000000000.00,4.92103
371,65.1495,16.4303,1.76747,0.509601,0.0592013,2.5096,13.2829,0.0598669,0.0257338,0.000181284,0.0218403,0.0148802,0.00992013,0.0197737,0.01,0.0197338,0.0197338,0.0897338,0,12.4521,445.2,1.69067,180000000000000.00,5.93504
372,64.6178,16.7099,1.25892,0.434131,0.0560622,2.41374,12.8731,0.0469421,0.0294442,0.00183745,0.01,0.00701931,0.00196137,0.00147103,0.00490344,0,0,1.53271,0,5.72833,619.271,30.8916,180000000000000.00,2.98444
373,66.4748,16.8819,1.07748,0.48,0.0863709,2.37007,12.4164,0.0460741,0.0436891,0.00140073,0.00921481,0.00757038,0.00085924,0.00064443,0.0021481,0,0,0.101408,1.4526,7.54162,499.259,27.2809,1287120000000000.00,2.50176
374,66.7045,16.97,0.974962,0.48,0.103991,2.34765,12.1954,0.0452731,0.0513778,0.00117648,0.00905463,0.00789074,0.000218513,0.000163885,0.000546284,0,0,0.107815,0,3.82335,568.718,5.18969,180000000000000.00,0.129777
375,68.8076,16.8583,1.04382,0.40759,0.10655,0.182503,12.3769,0.045104,0.047413,0.00103445,0.010828,0.00755201,0.000690014,0.00138003,0.000690014,0.00138003,0.00138003,0.09931,0,2.39045,463.758,0,277292000000000.00,0.126612
376,65.2381,16.4391,1.68399,0.496419,0.0328383,2.49642,13.3796,0.055473,0.0169461,0.00121383,0.0165677,0.0109257,0.00728383,0.0123042,0.01,0.0109461,0.0109461,0.0809461,0,6.73449,484.278,61.1139,951700000000000.00,3.10752
377,65.7734,16.5919,1.41186,0.456355,0.0315265,2.44059,13.1191,0.0492118,0.0175597,0.00192201,0.01,0.00626272,0.00294912,0.00221184,0.00737279,0,0,0.0778816,0.990458,5.60885,479.18,99.5327,172118000000000.00,7.41963
378,65.5466,16.6835,1.72919,0.447567,0.0356762,2.39243,12.9843,0.049027,0.0215678,0.0022081,0.01,0.00664866,0.00270268,0.00202701,0.00675671,0,0,0.0797299,0,5.59997,447.054,42.5673,180000000000000.00,4.27186
379,65.1824,16.4335,1.73649,0.504709,0.0494187,2.50471,13.3188,0.0582365,0.0224729,0.000564433,0.0198837,0.0134128,0.00894187,0.017002,0.01,0.0164729,0.0164729,0.0864729,0,7.23567,446.297,23.8078,180000000000000.00,4.38039
380,65.0479,16.8496,1.20392,1.34969,0.064639,2.43887,12.8477,0.0470619,0.0318556,0.00161856,0.01,0.00658763,0.00164949,0.00123712,0.00412373,0,0,0.0935051,0,6.13228,633.35,52.3714,180000000000000.00,1.34568
381,66.0626,16.6226,1.33679,0.452541,0.00784534,2.41331,12.9234,0.0476464,0.0228675,0.0019116,0.01,0.00639227,0.00243093,0.0018232,0.00607733,0,0,0.081768,0,6.79745,524.724,57.7346,180000000000000.00,0.779848
382,64.9751,16.9464,1.1128,1.5604,0.0803002,2.4289,12.6897,0.04635,0.0381201,0.001405,0.01,0.00673,0.00107999,0.000809995,0.00269998,0,0,0.0992001,0,8.5642,576.8,42.9297,1209300000000000.00,4.0977
383,65.2744,16.4594,1.71568,0.499776,0.0638341,2.50041,13.1976,0.0592332,0.0277892,0.000172365,0.0206581,0.0142971,0.00936099,0.018722,0.00936099,0.018722,0.018722,0.091917,0,11.9722,673.879,0,1883700000000000.00,7.29972
384,65.4564,16.5088,1.50386,0.468464,0.0126899,2.54345,13.3373,0.0496539,0.0109606,0.00235003,0.0101154,0.00623073,0.00353855,0.00265391,0.00884637,0,0,0.0746145,0,4.24584,425.078,119.426,180000000000000.00,3.02938
385,66.4674,16.6719,0.838605,0.456389,0.0519449,2.46583,12.8625,0.0476389,0.0253613,0.00183888,0.0104722,0.00694445,0.00211109,0.00158332,0.00527774,0,0,0.0841668,0,5.5708,428.361,50.1385,180000000000000.00,0.899718
386,65.9325,16.6897,1.3364,0.440709,0.04322,2.41713,12.9421,0.080254,0.00639291,0.00194993,0.0107858,0.00678582,0.00242836,0.00182127,0.00607091,0,0,0.0817873,1.48127,5.38026,514.973,63.1374,734002000000000.00,8.11458
387,65.3485,16.45,1.58,0.48,0,2.48,13.5,0.05,0.006,0.0025,0.01,0.006,0.004,0.003,0.01,0,0,0.07,0,7.44179,465.208,128.33,1159080000000000.00,4.05186
388,66.2778,16.8314,1.19237,0.417478,0.0687738,2.37997,12.6122,0.0981416,0.00662522,0.0016247,0.0112504,0.00725043,1.50E-03,0.00112435,3.75E-03,0,0,0.0887565,2.35706,8.6124,560.035,47.5976,161244000000000.00,13.7651
389,64.5298,16.885,1.09741,0.425624,0.0747675,4.14528,12.6436,0.0466015,0.0365867,0.00148044,0.0106797,0.00735941,0.00128118,0.000960886,0.00320295,0,0,0.0903911,0,8.58734,568.753,50.9269,1138380000000000.00,2.09183
390,66.3353,16.7795,1.18947,0.425082,0.0732235,2.38847,12.6152,0.0481694,0.0328486,0.00115757,0.01,0.0066102,0.00155922,0.00116941,0.00389804,0,0,0.0883059,2.30044,6.47539,552.564,40.5396,180000000000000.00,10.7704
391,67.0781,16.7889,1.08343,0.109546,0.0867021,2.34601,12.3019,0.0468472,0.0422572,0.00139652,0.01,0.0075764,0.000847196,0.000635397,0.00211799,0,0,0.093646,0,2.90827,402.753,84.7196,180000000000000.00,2.18938
392,65.2408,16.4393,1.68149,0.496024,0.0320484,2.49602,13.3825,0.0553414,0.0166828,0.00124477,0.0164097,0.0108073,0.00720484,0.0120804,0.01,0.0106828,0.0106828,0.0806828,0,6.12411,448.602,48.4495,933137000000000.00,0.0963012
393,64.9149,16.9541,1.14858,1.59561,0.0974349,2.43513,12.6137,0.0487695,0.0439688,0.000786394,0.0130156,0.00901041,0.00251302,0.00502603,0.00251302,0.00502603,0.00502603,0.104974,2.64291,8.45508,616.23,0,534335000000000.00,7.82123
394,65.1096,17.2738,1.64937,0.653435,0.0693742,2.3586,12.6588,0.05,0.000796936,0.000332057,0.0169374,0.0172733,0.000531291,0.000398468,0.00132823,0,0,0.139374,0,6.54785,488.625,13.8136,180000000000000.00,6.13916
395,66.8917,16.9563,1.07976,0.315314,0.11,2.31,12.0869,0.0200483,0.111536,0.00117633,0.01,0.00723672,0,0,0,0,0,0.1,2.93101,6.90845,567.923,0,157101000000000.00,2.65541
396,65.3792,16.4736,1.69048,0.461511,0.0648489,2.4906,13.1539,0.0586423,0.0285214,0.00024213,0.0208363,0.0143211,0.00903021,0.0180604,0.00903021,0.0180604,0.0180604,0.0909698,0.342335,8.49418,606.455,0,1453260000000000.00,2.82204
397,65.3224,16.4474,1.60455,0.483877,0.00775343,2.48388,13.4716,0.0512922,0.00858448,0.00219632,0.0115507,0.00716301,0.00477534,0.0051968,0.01,0.00258448,0.00258448,0.0725845,0,5.8147,449.805,176.768,362206000000000.00,2.55295
398,65.1469,16.43,1.77,0.51,0.06,2.51,13.28,0.06,0.026,0.00015,0.022,0.015,0.01,0.02,0.01,0.02,0.02,0.09,0,13.1476,572.045,0,1091440000000000.00,16.6312
399,67.0272,17.0111,0.957283,0.279484,0.11,2.31728,12.0528,0.104995,0.0192249,0.0011,0.0114567,0.008,0,0,0,0,0,0.1,2.74583,6.68233,560.234,0,158150000000000.00,4.611
400,65.7452,16.6125,1.39979,0.465229,0.0324964,2.43864,13.0864,0.0730429,0.0370193,0.00199778,0.0102954,0.00659084,0.00281831,0.00211373,0.00704578,0,0,0.0788627,1.13442,5.73442,485.426,143.029,171137000000000.00,5.01528
401,65.2138,16.4366,1.70692,0.50004,0.0400802,2.50004,13.353,0.05668,0.0193601,0.000930192,0.018016,0.012012,0.00800802,0.0143561,0.01,0.0133601,0.0133601,0.0833601,0,12.3068,498.076,42.1636,1121880000000000.00,6.34585
402,68.5312,15.1211,1.05186,0.394815,0.0937031,2.36926,12.2307,0.0465926,0.0451849,0.00147778,0.00914815,0.00685185,0.000592616,0.000444462,0.00148154,0,0,0.0955554,0,2.73264,468.518,18.8156,180000000000000.00,0.966259
403,65.3729,16.4568,1.57098,0.478907,0.00150279,2.47822,13.4796,0.0493579,0.00601366,0.00248087,0.00998634,0.00602732,0.00394535,0.00295901,0.00986338,0,0,0.0704099,0,8.82664,461.913,156.828,180000000000000.00,6.1758
404,65.5181,16.404,1.56177,0.477684,0.00347332,2.4745,13.3975,0.0498553,0.00727355,0.00246527,0.01,0.00602894,0.00388422,0.00291317,0.00971056,0,0,0.0708683,0,3.41939,456.06,100.99,180000000000000.00,6.07562
405,65.4009,16.4675,1.55927,0.477085,0.0038867,2.47514,13.453,0.0499028,0.00742512,0.00242874,0.01,0.00603239,0.00387044,0.00290283,0.00967611,0,0,0.0709717,0.122107,3.56324,452.603,100.632,179028000000000.00,1.45944
406,66.0385,16.7326,1.26654,0.454307,0.0565253,2.40806,12.7806,0.0900816,0.059956,0.00162643,0.0105139,0.00702773,0.00194453,0.0014584,0.00486133,0,0,0.085416,1.97325,8.66362,542.219,46.1827,180000000000000.00,11.6984
407,65.9384,16.6089,1.37045,0.452961,0.037178,2.42592,13.0167,0.049324,0.0205332,0.00199303,0.01,0.00667596,0.00264807,0.00198606,0.00662018,0,0,0.0497211,0,6.54427,460.676,105.261,180000000000000.00,0.763091
408,65.76,16.5306,1.46187,0.391873,0.0206255,2.44812,13.215,0.04925,0.0146252,0.00223749,0.01,0.00637501,0.00324998,0.00243749,0.00812496,0,0,0.0756251,0.369384,8.57562,469.375,103.187,180000000000000.00,8.05068
409,65.665,16.5751,1.47144,0.46348,0.0259596,2.43988,13.1743,0.0410321,0.0352636,0.0021932,0.01,0.006236,0.00305601,0.00229201,0.00764003,0,0,0.0770799,0,7.42974,471.8,97.0284,180000000000000.00,4.76278
410,65.1469,16.43,1.77,0.51,0.06,2.51,13.28,0.06,0.026,0.00015,0.022,0.015,0.01,0.02,0.01,0.02,0.02,0.09,0,14,683,0,1480610000000000.00,0.5
411,66.1779,16.7269,1.25177,0.433842,0.0615435,2.40307,12.7563,0.0484614,0.028566,0.0013717,0.01,0.00651286,0.00194855,0.00146141,0.00487137,0,0,0.0853859,1.93349,6.56939,526.957,65.7635,180000000000000.00,7.66411
412,65.141,16.5072,1.76124,0.523533,0.0615921,2.49647,13.2203,0.0592039,0.0239303,0.000138059,0.0216816,0.0153184,0.00920395,0.0184079,0.00920395,0.0184079,0.0184079,0.0947763,0,13.4682,669.069,0,1477760000000000.00,2.18241
413,65.2166,16.4369,1.70433,0.49963,0.0392608,2.49963,13.356,0.0565435,0.0190869,0.000962286,0.0178522,0.0118891,0.00792608,0.0141239,0.01,0.0130869,0.0130869,0.0830869,0,11.7187,549.559,21.7762,1102630000000000.00,11.6518
414,65.3485,16.45,1.58,0.48,0,2.48,13.5,0.05,0.006,0.0025,0.01,0.006,0.004,0.003,0.01,0,0,0.07,0,8.9,460,110.625,180000000000000.00,2.51144
415,65.3485,16.45,1.58,0.48,0,2.48,13.5,0.05,0.006,0.0025,0.01,0.006,0.004,0.003,0.01,0,0,0.07,0,2.56318,429,15.057,180000000000000.00,0.475869
416,65.9121,15.9368,1.35451,0.445011,0.0427645,2.4178,13.7099,0.0484449,0.0223283,0.00183909,0.00961123,0.00677754,0.00244493,0.00183369,0.00611232,0,0,0.0816631,0,3.4311,518.145,63.5681,180000000000000.00,0.670972
417,65.2956,16.4448,1.62987,0.487875,0.0157491,2.48787,13.4423,0.0526249,0.0112497,0.00188316,0.0131498,0.00836237,0.00557491,0.00746225,0.01,0.0052497,0.0052497,0.0752497,0,6.67363,452.886,149.716,180000000000000.00,6.03426
418,64.4835,16.9096,1.0701,0.422547,0.0789985,4.23951,12.5951,0.0464092,0.0383176,0.00142275,0.0107182,0.00743634,0.00112733,0.000845496,0.00281832,0,0,0.091545,2.20478,8.56964,574.907,44.8113,180000000000000.00,10.0816
419,66.2292,16.8098,1.20825,0.426036,0.0659557,2.38406,12.6845,0.0482012,0.0335815,0.00441871,0.00640242,0.00480081,0.00160161,0.00120121,0.00400403,0,0,0.0879879,0,3.90366,646.666,41.6419,180000000000000.00,1.32021
420,66.3783,16.6613,1.34856,0.253022,0.0856978,2.40721,12.6119,0.0528046,0.0393628,0.000638258,0.0158325,0.0114023,0.00486045,0.00972089,0.00486045,0.00972089,0.00972089,0.0951396,1.81426,8.46916,651.593,0,865323000000000.00,6.9174
421,64.0207,17.4382,1.84798,0.513498,0,2.75636,13.2153,0.0416255,0.000975302,0.000406376,0.0192119,0.006,0.000650202,0.000487651,0.0016255,0,0,0.136996,0,3.1507,534.43,65.0202,180000000000000.00,1.14318
422,66.5186,16.919,1.19214,0.421099,0.104451,2.3322,12.2487,0.0173274,0.118457,0.00108346,0.0113319,0.0078879,0.00110988,0.00221976,0.00110988,0.00221976,0.00221976,0.0988901,0,4.70093,583.019,0,271010000000000.00,0.383179
423,65.3787,16.5573,1.46753,0.651294,0.0190326,2.4627,13.2924,0.0489619,0.0143051,0.00218856,0.01,0.00634605,0.0033079,0.00248093,0.00826976,0,0,0.0751907,0.610774,8.82041,487.684,131.489,180000000000000.00,2.77246
424,65.5617,16.5098,1.50111,0.470438,0.0131484,2.46446,13.3219,0.044382,0.00611953,0.00233266,0.00988047,0.00623906,0.00352188,0.00264141,0.00880469,0,0,0.0735859,0,3.48487,484.413,91.5688,180000000000000.00,5.21485
425,65.2941,16.5224,1.5119,0.637489,0.0117053,2.47255,13.3819,0.0494679,0.0106821,0.00234038,0.01,0.00610641,0.00357435,0.00268076,0.00893588,0,0,0.0742565,0,4.48614,444.536,181.398,180000000000000.00,0.126385
426,65.8677,16.2332,1.49384,0.466103,0.0152866,2.46193,13.2929,0.0494441,0.0123926,0.00233324,0.00986103,0.00613897,0.00344412,0.00258309,0.00861031,0,0,0.0741691,0,5.99421,443.156,344.412,180000000000000.00,0.100266
427,66.8039,17.06,0.959042,0.407311,0.11,2.32144,12.0853,0.123071,0.00901238,0.00108083,0.0119521,0.00795209,0,0,0,0,0,0.1,3.68376,8.37915,614.729,0,151437000000000.00,11.3231
428,65.2051,16.4358,1.71512,0.501335,0.0426696,2.50133,13.3435,0.0571116,0.0202232,0.000828774,0.0185339,0.0124004,0.00826696,0.0150897,0.01,0.0142232,0.0142232,0.0842232,0,8.61554,509.781,27.4398,1182740000000000.00,1.34341
429,68.198,16.7861,1.12932,0.418891,0.0840242,0.593274,12.591,0.0454169,0.0388458,0.0014306,0.01,0.00676386,0.000944574,0.00070843,0.00236143,0,0,0.0929157,2.34504,7.53321,574.897,47.9371,180000000000000.00,4.44357
430,65.3485,16.45,1.58,0.48,0,2.48,13.5,0.05,0.006,0.0025,0.01,0.006,4.00E-03,3.00E-03,1.00E-02,0,0,0.07,0,4.28254,452.737,13.9,2377810000000000.00,0.00231586
431,66.4674,16.7513,1.18256,0.428718,0.0705127,2.37744,12.5833,0.048718,0.0335641,0.00153846,0.01,0.00728205,0.0014359,0.00107693,0.00358975,0,0,0.0315385,0,2.88846,450.154,72.872,180000000000000.00,2.28821
432,65.2369,16.8349,1.61241,0.561022,0.0324086,2.42328,13.107,0.05,0.00356935,0.00148723,0.0132409,0.0112664,0.00237957,0.00178468,0.00594892,0,0,0.102409,0,5.70189,467.08,80.3104,180000000000000.00,7.24036
433,65.1771,16.433,1.74149,0.505498,0.0509968,2.5055,13.313,0.0584995,0.0229989,0.000502626,0.0201994,0.0136495,0.00909968,0.0174491,0.01,0.0169989,0.0169989,0.0869989,0,12.4094,506.496,15.6056,1726900000000000.00,7.55991
